name,product_title,product_url,rating,review_long,review_short
Amazon Customer,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Standard switch,Great
Ken,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Llego antes de tiempo,.
Brian Lebs,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Good. Not a bot,Good
Shane Stevick,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,It works very well,A very good device
KDMPastor,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,😄,😊
David Strohm,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,It was in perfect condition and I love it,Nintendo Switch
Sarah Brett,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Great system!,Great system!!
Jay,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,prick,Price Gouging
Mario G. Mendoza,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,People should be ashamed of themselves. This is price gouging,Price gouging
Albert C.,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Good thing this not an essential item or this would be price gouging!!!,Price gouging!!!
lara podavin,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,The price is to over the real Price,Too much money
Jonathan Parry,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,PRICE GOUGING!!!!! A SWITCH DOES NOT COST AND IS NOT WORTH $477 THIS IS UNBELIEVABLE,Price gouged like mad
K,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,don't buy until it comes back down to the correct price,over priced
Austin junior,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Everyone know the switch is only $300 right? I hope so,Price gouging
Jacob Cooper,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"Only an idiot would pay this price. Get real, losers. This is price gouging.",scam
Ruben Rios,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Overpriced and 2017 version. Better to buy 2019 Version at retail price ($299).,Overpriced
BDeLoach,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,"Honestly, I’m in love. I haven’t really had a real current-gen console since college (about a decade). I bought an old Wii a few years back just for some party games (wasn’t a fan) and messed around with 3DS casually here and there but things changed when I got a Switch. It’s just absolutely brought me fully back into the gaming world. All of the Nintendo branded games are solid winners. Mario Odyssey was an amazing and fun game to test the waters with, Zelda BotW is the deepest and best game I’ve ever played, Astral Chain is awesome fun, Animal Crossing is causal and super relaxing, and there are SO many amazing ports from other consoles that it almost feels pointless getting any other system. If you want more serious/intense action RPGs Skyrim is massive, Assassin’s Creed is a blast, Dragon’s Dogma is an underrated classic, and there are endless other options. Also the best for multiplayer games - Super Smash, Mario Kart, Overcooked are some of my wife and I’s favorites. My friend lent me a PS4, and while the games are bigger and with better graphics, nothing really beats being able to play your game on the big screen then grab it and play it on the couch or on the go. So convenient, so good. Nintendo really nailed it on this one. Everything about it feels pretty perfectly designed. Battery life is about 4-5ish hours, just need to get a good sized micro-sd for digital games and you’re good to go. Seriously one of the best purchases I’ve made in a long time (Note - I bought my Switch a month before Covid hit so I got it for the standard price of about $300 - avoid the price gouged $400-500 price tags. You can find it cheaper elsewhere or just wait for the price to go back down)",Simply The BEST Console
Athila Padilha,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Way too much for a switch!!!! I bought my og one for $300!!!,WAIT!!!!
Link,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Price is too high lol...,Price
JD785,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,2.0 out of 5 stars,I don't think people should have to pay more than retail for a product. Unless you are desperate to play a game on this system I would suggest patience and wait till they are back in a regular amount of stock. Of course I am not here to judge people who want to spend that kind of money I just personally don't think it is worth and going by the comments some of you seem to regret it. Nintendo just announced next year there will be an updated Switch which to me makes it even less worthwhile.,An updated Nintendo Switch comes out next year.
Hy,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"Who’s paying $467 for a switch.  You are throwing your money away, do not buy this.",Robbery
Charles,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"No one should buy this under any circumstances, blatantly price gouging",Ridiculous and unethical
Brittany Newton,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"I've owned Nintendo products my whole life. I was 2 when the NES released and had my first one when I was 6. I love Nintendo consoles and games. I love that I can leave my kids to play with them and not worry about inappropriate content. We bought our first switch just over a year ago. We loved everything about it from the mobility to the graphics. Mario kart became an instant family tradition. Unfortunately, the charging port went out, just after warranty. One thing we've come to love from Nintendo is the durability. I have an original NES that still works. We have a WII that's 15 years old and still going strong. To only get a year out of a $400 console is unacceptable.  I've been told that it likely can't be repaired, as the motherboard is so thin it doesn't accept new soldering without blowing through it. Now we are stuck with a $400 paper weight. Super disappointed.",Expected more
K,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Tried to purchase today for the 299 and every time it was clicked to add to cart it wouldn't let me... glitch in system made me not be able to get item needed. No one in Amazon help is able to help with the issue either. Tried via chat and phone.,Item gone/different price
BLewis,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"First, I'm going to start by saying there are a ton of things to love about the Nintendo Switch. The problem I have has more to do with the service provided by Nintendo. A company is not only judged by what they can produce but how they stand behind their products. I had a game card that started failing shortly after 90 days and so I contacted the Nintendo technical support. I was told the repair would be $30 and an additional $10 in shipping. I was also told it would take 5 weeks time for the repair. Now this is where I need to be pretty blunt. Asking me to pay $40 to repair a game card when the original game was only $49.95 is an absolute rip off and not a sound investment. Furthermore, you don't repair these kinds of game cartridges. Inside the card is usually a single IC chip soldered to a board so the chip can be read by the card reader. Even Intel does not ""repair"" their CPUs or other IC chips so it is easy for me to say Nintendo does not either. If anything, the unit will be replaced, which does not take 5 weeks. At this point, what adds insult to injury is the same game is available on the Nintendo eShop for $59.95. The digital download version of the game does not suffer the same issues with losing your game due to faulty cartridges. The use of digital copies has been huge for movies, and many of them give it to you for free. Nintendo has you pay more and it is a separate purchase as if you did not have the game to begin with. My issue here is I do not have any mechanism to backup my games to protect them without using the same tools used by bootleggers. I should not have to resort to such a tactic and Nintendo should do more to support my investment. Taking this one step further, I have issue with the fact Nintendo does not put any warranty information on the outside packaging so a buyer can be aware before making the decision to purchase their products. Even on Amazon, you are linked to another page and then referred to the manufacturer with no direct link. As a game buyer, whether retail or online, products are not very readily available for inspection. In standard brick-and-mortar stores, you have to get a sales assistant to review the package. Online, you are limited to what the retailer has decided to make available. In any case, I should not find out the details when I am most in need. So if you are buying into this game console ecosystem, there is more to the decision than how exciting their games are because the service is nothing but exciting and are at best reluctant to stand behind their products. I have given this product a single star because my decision to purchase the Nintendo Switch has been met with nothing more than being on my own after spending a lot of money. Excited gamers means lots of sales. Gamers who feel they have been taken advantage of simply have options with other consoles. I think you can guess which category I'm in and I hope you think twice about the company behind this one.",Love Product but Not the Company
Jeremiah,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,This is straight up price gouging. And the product could end up not working. If you don’t wanna pay an insane amount of extra money just wait.,Price gouging is horrible...
Y Kim,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Cost,Gauged
Lazo,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,nintendo switch is 300,don’t buy
Reag,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"I WAS going to buy one but the price is way to over priced. This is not even Nintendo selling these, a vendor is buy them all up and re-selling them at a horribly high cost. You would be wasting your money buying this even if Is money that you are getting from unemployment /stimulus Check. Please do better and look else where it’s not worth it",Do not buy this!!!
javier,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Over priced,Price
Unsourced,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,I absolutely loved the price.....yeah no only if you make as much as mario collecting coins on a bonus level.... Really?!,Lol
Dave,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,3.0 out of 5 stars,"Bought the Switch for Christmas 2017.  It's Sept. 2020 and I just purchased the third set of Joycon.  Bought the 2nd set of Joycon while I sent in the original Joycon in for repair.  Had to buy a third since both left Joycon drift , so we needed a third set.  Nintendo repair service is backed up, so buy  back up Joycon or just don't buy the system in the first place.  It's too bad it's a good system, the  Joycon are just poorly designed and made.",Joycon don't last!
Tori Lee,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Likes : Easy to set up & use Fun for all ages depending on games Like that you can buy and download games Portable & tv hook up Love that you can buy multiple controllers and styles Almost like an adult Nintendo DS Battery life is amazing Easy to store and hide / small gaming council I’m not much of a gamer or into big gaming devices but I LOVE THIS dislikes : Nothing,Love my switch
Mary,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,3.0 out of 5 stars,"Everything about this is great accept the battery life and joycons. The joycons drift like crazy for no reason and the thing lasts a lousy 4 hours on full charge. And this is a handheld so it should last at least 8 hours. Also the dock scratches the screen. At this price there should be less of this. (I'm Mary's son, mary is her account name)",Great but bad for the price.
foolishninbois,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,It's overpriced and a waste of money. DO NOT BUY WAIT TILL NEXT YEAR!,WAIT TILL NEXT YEAR!
Kratosstylez,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Great to see retailers restocking them. Becoming more and more readily available. If you want one head on down and get your switch at a fair price. Switch is an awesome console for home and on the go.,Restock and availability is good again
Christi,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"It's a great game console, and worth having.  This seller is price gouging.  It's only $299 at Target.  Buyer beware!",Price gouging.
Grace Cruz,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,"I bought my Switch back in October 2020. The price had gone back down to $299. The product itself is amazing, Nintendo always makes quality consoles and games, but do not pay more than MSRP!!. If not sold directly by Amazon do not but it as well!! You will have hell if you need to return to a third party, and they will most likely give you a defective product for double the price.",DO NOT BUY IF PRICED AT MORE THAN $299
Jenny,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,"Thank you seller, Direct Distributer! Everything was in perfect condition! There wasn't an SD card but I didn't really expect there one to be there anyways because of reviews. Package arrived like it said it would, Everything else was great!",Amazing !
Craig Clarke,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"This is still overpriced at the time, where you can go look elsewhere on amazon and get the switch for 300 dollars like it’s supposed to be",Trash
rosa,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,Worst this is the white box do not buy this one this is the first switch the red box is newer and cheaper if you get on Nintendo.com it is way cheaper than this junk the battery life is horrible on the white box but the red box has way more battery life,DO NOT BUY!
Kevin Hotchkiss,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,"People try to take advantage. Don't support this behavior, it's not worth paying more.",Negative review for ridiculous pricing
Amazon Customer,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,The switch is so fun..and easy to change playing modes..the games are also great and our entire family loves it.,So fun
Rivers Gayhart,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,it suck,it was bad
Novah Schrader,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Extremely happy!,Great product!
Anthony Jacob,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,1.0 out of 5 stars,The switch is normally $299,Price Gouging
Mr. & Mrs. Wensell,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Awesome product and super fast delivery.,A+ service
fibertech81,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Really cool console. You can download all sorts of stuff for it and it has a really good battery life. Definitely buy a good memory card for all the games,Really cool console
Paul K,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Great company delivered at a good price,Grandson's enjoyment
Dee,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,My son loves it,We love it thank u
mustafa,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Nintendo,Nindento
Britney Marie ,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,I bought this item a month ago and it’s amazing. The product and packaging was perfect. The cost of this switch I would agree was overpriced. However; I am fully satisfied.,"OVERPRICED, but overall worth it!"
Demore,Nintendo Switch 32GB Console Video Games w/ 32GB Memory Card | Neon Red/Neon Blue Joy-Con | 1080p Resolution | 802.11ac WiFi | HDMI | Surround Sound | IR Motion Camera,https//amazon.com/Nintendo-Console-Resolution-802-11ac-Surround/dp/B07RGFF98S,5.0 out of 5 stars,Very good definitely will be buying one for a friends birthday,Extremely satisfied
